logFC	logCPM	PValue	FDR
Solyc12g038070	0	-1.66887626930952	1	1
Solyc12g038080	-0.629563473924272	-0.933651794615274	0.7448024078098	1
Solyc12g038090	-1.24757186337157	-0.733526962498375	0.288584232887301	0.638078737773927
Solyc12g038100	0	-1.66887626930952	1	1
Solyc12g038110	0	-1.66887626930952	1	1
Solyc12g038120	0	-1.66887626930952	1	1
Solyc12g038130	0	-1.66887626930952	1	1
Solyc12g038140	0	-1.66887626930952	1	1
Solyc12g038150	0	-1.66887626930952	1	1
Solyc12g038160	0.308207945891776	4.48288814629234	0.254420986491771	0.584691787300624
Solyc12g038170	0	-1.66887626930952	1	1
Solyc12g038180	0	-1.66887626930952	1	1
Solyc12g038190	0	-1.66887626930952	1	1
Solyc12g038200	0.526465823477369	0.387193062428753	0.420446706846227	0.85535680732889
Solyc12g038210	0	-1.66887626930952	1	1
Solyc12g038220	0.0247119638473601	-1.44551263871757	1	1
Solyc12g038230	0	-1.66887626930952	1	1
Solyc12g038240	0	-1.66887626930952	1	1
Solyc12g038250	0	-1.66887626930952	1	1
Solyc12g038320	0	-1.66887626930952	1	1
Solyc12g038330	-1.86616693253983	-1.5528125803482	1	1
Solyc12g038340	-0.148140840352868	4.9958136673351	0.446279944030843	0.895939624023534
Solyc12g038350	-1.8389855075957	-1.55503822971442	1	1
Solyc12g038360	0	-1.66887626930952	1	1
Solyc12g038370	1.14652185173135	4.27867874824246	1.12772148999179e-06	9.97767749883945e-06
Solyc12g038380	0	-1.66887626930952	1	1
Solyc12g038390	0	-1.66887626930952	1	1
Solyc12g038400	-0.196479895735211	4.6760250362201	0.33386683964803	0.715028907829611
Solyc12g038410	0	-1.66887626930952	1	1
Solyc12g038420	-1.35946878837233	1.34323983423474	0.00269154709311652	0.0119297199620494
Solyc12g038430	0.0422006765499999	-1.08410525835122	1	1
Solyc12g038440	0	-1.66887626930952	1	1
Solyc12g038450	-3.13304852147563	-1.34933569976819	0.271489370898987	0.613153927289694
Solyc12g038460	0	-1.66887626930952	1	1
Solyc12g038470	0	-1.66887626930952	1	1
Solyc12g038480	0	-1.66887626930952	1	1
Solyc12g038490	0.409491178247123	6.33996705461865	0.0227661456868961	0.0777843310968949
Solyc12g038500	-1.86883261947176	-1.55254221346525	0.99999999999999	1
Solyc12g038510	3.31790151921634	1.16218998423222	3.30032858356291e-05	0.000223543028518411
Solyc12g038520	-0.27570179828137	0.948459836149734	0.71528704127547	1
Solyc12g038530	-0.184166789143276	3.44712734568614	0.465076398682536	0.925913437886167
Solyc12g038540	-0.179549401307129	1.41437881896726	0.722662720640812	1
Solyc12g038550	-0.0652804641026994	4.55011304641123	0.788619979508165	1
Solyc12g038560	0	-1.66887626930952	1	1
Solyc12g038570	1.32357425210269	-1.25336914263642	0.647075598427613	1
Solyc12g038580	0.575196357882548	-0.670503124187997	0.625095905684826	1
Solyc12g038590	0.883209638794026	2.65181510435873	0.0044693295374867	0.0187537949309208
Solyc12g038600	0.889991191405866	2.18464450820325	0.0443857331048991	0.137158155680177
Solyc12g038610	0	-1.66887626930952	1	1
Solyc12g038620	0	-1.66887626930952	1	1
Solyc12g038630	1.22206367707913	4.60796279276234	6.10942919033828e-09	7.72060216495187e-08
Solyc12g038640	1.88625633102806	-1.55374345716817	0.999999999999997	1
Solyc12g038650	1.30501556685735	2.56892272356067	0.000894568175642664	0.00446153511927945
Solyc12g038660	0	-1.66887626930952	1	1
Solyc12g038670	-0.549624438971097	2.47226678398539	0.150028978125248	0.380601674582183
Solyc12g038680	0	-1.66887626930952	1	1
Solyc12g038690	0	-1.66887626930952	1	1
Solyc12g038700	0	-1.66887626930952	1	1
Solyc12g038710	0	-1.66887626930952	1	1
Solyc12g038720	2.6902565210437	-1.44540912021122	0.513281428995046	0.978266997201221
Solyc12g038730	0	-1.66887626930952	1	1
Solyc12g038740	0	-1.66887626930952	1	1
Solyc12g038750	0	-1.66887626930952	1	1
Solyc12g038770	0	-1.66887626930952	1	1
Solyc12g038780	0	-1.66887626930952	1	1
Solyc12g038790	0.0277142283300148	-1.44578159342707	1	1
Solyc12g038800	1.19923069905508	3.72962965033432	9.41257572157974e-05	0.000582034396515847
Solyc12g038810	-0.98118833192768	2.28485848695166	0.0056723972289289	0.02319111591347
Solyc12g038820	0.157170138314038	4.00677215760544	0.534053534621305	0.996590902769428
Solyc12g038830	0	-1.66887626930952	1	1
Solyc12g038840	0	-1.66887626930952	1	1
Solyc12g038850	0	-1.66887626930952	1	1
Solyc12g038860	0	-1.66887626930952	1	1
Solyc12g038870	0	-1.66887626930952	1	1
Solyc12g038880	0	-1.66887626930952	1	1
Solyc12g038890	0	-1.66887626930952	1	1
Solyc12g038900	0	-1.66887626930952	1	1
Solyc12g038910	6.17179525475279	0.00186213146258784	6.2790024250444e-07	5.79370745739999e-06
Solyc12g038920	0.019811309513642	3.29029522584823	0.977026862099263	1
Solyc12g038940	0	-1.66887626930952	1	1
Solyc12g038950	0	-1.66887626930952	1	1
Solyc12g038960	0	-1.66887626930952	1	1
Solyc12g038970	-1.76308242835791	4.89578756312171	6.60168451122191e-16	2.02166400371431e-14
Solyc12g038980	1.2085853954093	5.32838935994993	3.33874856190627e-10	5.06530018826208e-09
Solyc12g038990	0	-1.66887626930952	1	1
Solyc12g039000	-1.29897475912149	-0.164290048453948	0.127319328249412	0.332737681525988
Solyc12g039010	-0.327470935879881	-1.00330372538505	1	1
Solyc12g039030	-2.34266269560327	-0.55431262774302	0.0222832245726446	0.07641251503251
Solyc12g039040	0.235065664727843	-0.499247852131394	1	1
Solyc12g039050	0	-1.66887626930952	1	1
Solyc12g039060	0	-1.66887626930952	1	1
Solyc12g039070	1.90318416005494	-1.55243817593902	0.999999999999995	1
Solyc12g039080	-0.956021381575119	0.805293008418224	0.0717590805322132	0.206220106604156
Solyc12g039090	-2.5944596721147	-1.44973817592865	0.532443674759962	0.996590902769428
Solyc12g039100	-5.00688608222033	-0.674227484798305	0.00125991500044727	0.00606922849501072
Solyc12g039110	0	-1.66887626930952	1	1
Solyc12g039120	1.14079583058465	6.09337952222046	3.07332917251065e-09	4.06162151463235e-08
Solyc12g039130	0	-1.66887626930952	1	1
Solyc12g039140	0	-1.66887626930952	1	1
Solyc12g039150	0	-1.66887626930952	1	1
Solyc12g039160	0	-1.66887626930952	1	1
Solyc12g039170	-0.878392861336557	-1.08179013698339	0.71638241948634	1
Solyc12g039180	0.0222818894309939	4.8230774059563	0.911198776138563	1
Solyc12g039190	0	-1.66887626930952	1	1
Solyc12g039200	0	-1.66887626930952	1	1
Solyc12g039210	0	-1.66887626930952	1	1
Solyc12g040210	0	-1.66887626930952	1	1
Solyc12g040220	0	-1.66887626930952	1	1
Solyc12g040230	0	-1.66887626930952	1	1
Solyc12g040240	0	-1.66887626930952	1	1
Solyc12g040250	0	-1.66887626930952	1	1
Solyc12g040270	0	-1.66887626930952	1	1
Solyc12g040280	0	-1.66887626930952	1	1
Solyc12g040300	0	-1.66887626930952	1	1
Solyc12g040310	0	-1.66887626930952	1	1
Solyc12g040320	-0.693528499796831	0.302841375308173	0.289946948492499	0.640398631323476
Solyc12g040330	-2.63857187082512	-1.44726108577211	0.512870893032176	0.978266997201221
Solyc12g040340	0	-1.66887626930952	1	1
Solyc12g040350	0	-1.66887626930952	1	1
Solyc12g040360	1.88626707950519	-1.55374345716817	0.999999999999997	1
Solyc12g040370	0	-1.66887626930952	1	1
Solyc12g040380	0	-1.66887626930952	1	1
Solyc12g040390	-0.929795903064485	0.840311758058116	0.084980391314555	0.237069555415139
Solyc12g040400	0	-1.66887626930952	1	1
Solyc12g040420	0	-1.66887626930952	1	1
Solyc12g040430	0	-1.66887626930952	1	1
Solyc12g040440	-4.86553679147876	-0.738031314042334	0.0053659247620366	0.022102060160271
Solyc12g040450	3.19805287049356	-1.34576204027325	0.273123387713857	0.614095170302165
Solyc12g040460	-2.13933454319699	2.23135410242877	2.66455774399253e-08	3.06499161230965e-07
Solyc12g040470	-0.233648211902466	-0.863642340547262	1	1
Solyc12g040480	-2.03702620610136	1.12528622859805	0.00160700023071455	0.00753528180016532
Solyc12g040490	0	-1.66887626930952	1	1
Solyc12g040500	0.586341193897636	2.60175443941937	0.0667297672293538	0.193659086292309
Solyc12g040510	-0.0107878300141436	4.31648463295342	0.986124792299461	1
Solyc12g040520	0	-1.66887626930952	1	1
Solyc12g040530	0	-1.66887626930952	1	1
Solyc12g040540	0	-1.66887626930952	1	1
Solyc12g040550	0	-1.66887626930952	1	1
Solyc12g040560	0	-1.66887626930952	1	1
Solyc12g040570	1.69887571478073	4.25995906223738	1.10531110802684e-10	1.7944898947381e-09
Solyc12g040580	1.18660397669601	3.26435973705582	1.22799427944943e-05	9.01004803347566e-05
Solyc12g040590	0	-1.66887626930952	1	1
Solyc12g040600	0	-1.66887626930952	1	1
Solyc12g040610	0	-1.66887626930952	1	1
Solyc12g040620	0	-1.66887626930952	1	1
Solyc12g040630	0	-1.66887626930952	1	1
Solyc12g040640	-1.86882911938325	-1.55254221346525	0.999999999999992	1
Solyc12g040650	0	-1.66887626930952	1	1
Solyc12g040660	-1.12919259248971	-1.00580620948252	0.479293817087308	0.947752897505464
Solyc12g040670	-1.83900381729683	-1.55503822971442	0.999999999999993	1
Solyc12g040680	0.425912178923623	4.72892111348229	0.0385811422340768	0.121745327247868
Solyc12g040690	-1.86615122635367	-1.5528125803482	0.999999999999996	1
Solyc12g040700	-0.0728126404132594	1.18843343800644	0.933906597704714	1
Solyc12g040710	0	-1.66887626930952	1	1
Solyc12g040720	0	-1.66887626930952	1	1
Solyc12g040730	0	-1.66887626930952	1	1
Solyc12g040740	-1.60055575924158	-1.1702075567805	0.416072010181346	0.849337685020434
Solyc12g040750	0	-1.66887626930952	1	1
Solyc12g040760	1.98762572751039	-1.08412585472471	0.261459382586548	0.59825393549997
Solyc12g040770	0	-1.66887626930952	1	1
Solyc12g040780	0	-1.66887626930952	1	1
Solyc12g040790	-1.86882749393348	-1.55254221346525	0.999999999999996	1
Solyc12g040800	-0.969976580852885	-0.45418723496116	0.405860042369256	0.835267375332295
Solyc12g040810	-0.507090173824207	4.90608408063069	0.00958471053629581	0.0367382166439232
Solyc12g040820	0	-1.66887626930952	1	1
Solyc12g040830	0.33496005245982	-0.255663451071028	0.857859718747889	1
Solyc12g040840	0	-1.66887626930952	1	1
Solyc12g040850	0	-1.66887626930952	1	1
Solyc12g040860	0	-1.66887626930952	1	1
Solyc12g040870	-2.67699972980483	-1.4447805322997	0.532749196968904	0.996590902769428
Solyc12g041870	-0.499696530397112	2.84762530481972	0.419357040435761	0.854185696710228
Solyc12g041880	-1.07816242478902	2.89815205189096	0.00136825387022708	0.00653356118870105
Solyc12g041890	-2.67697167375552	-1.4447805322997	0.53271676535588	0.996590902769428
Solyc12g041910	0.0854102004787628	-1.25681496748697	1	1
Solyc12g041920	-0.807197642787309	-1.08678961097668	0.711411937475625	1
Solyc12g041930	-4.62570999265287	-0.861808693089753	0.00684724302189986	0.0273598214729624
Solyc12g041940	0	-1.66887626930952	1	1
Solyc12g041950	0	-1.66887626930952	1	1
Solyc12g041960	0	-1.66887626930952	1	1
Solyc12g041970	-2.63857066485409	-1.44726108577211	0.512877130135541	0.978266997201221
Solyc12g041980	0.573590433386005	3.05202294653333	0.0481260510290785	0.147243579663325
Solyc12g041990	0	-1.66887626930952	1	1
Solyc12g042000	-0.0647464593387545	2.75944091988773	0.874002916503592	1
Solyc12g042010	1.11078921360822	0.0677358052004081	0.138616008663257	0.357790852746314
Solyc12g042020	0	-1.66887626930952	1	1
Solyc12g042030	0	-1.66887626930952	1	1
Solyc12g042040	-1.83902852933564	-1.55503822971442	0.999999999999995	1
Solyc12g042050	0	-1.66887626930952	1	1
Solyc12g042060	-0.301261251403465	10.2025247915204	0.0816615048922685	0.229290029139215
Solyc12g042070	-0.277441421538247	6.06976741274907	0.123734281003569	0.325031798518225
Solyc12g042080	0.743022561494809	7.34389627369185	1.62076780921649e-05	0.000116338163932743
Solyc12g042090	1.88627394641063	-1.55374345716817	0.999999999999994	1
Solyc12g042100	0	-1.66887626930952	1	1
Solyc12g042110	-0.277370351797681	0.0318585051380789	0.745775248786531	1
Solyc12g042120	-0.468874307168295	0.533602908766739	0.514987360289557	0.980426843965543
Solyc12g042130	0	-1.66887626930952	1	1
Solyc12g042140	0	-1.66887626930952	1	1
Solyc12g042150	0	-1.66887626930952	1	1
Solyc12g042160	0	-1.66887626930952	1	1
Solyc12g042170	-1.09833166997343	-0.60700999317852	0.342736148531138	0.730689313649753
Solyc12g042180	-1.60324084078475	-1.17092440922093	0.415841114979303	0.849262884138183
Solyc12g042190	0	-1.66887626930952	1	1
Solyc12g042200	0.525799913646887	4.1553649641576	0.032947104823385	0.10640324646161
Solyc12g042210	3.4331927093811	-0.493975705705471	0.00274007578374042	0.012116171217442
Solyc12g042230	0	-1.66887626930952	1	1
Solyc12g042240	1.33845310840223	-1.25646184801906	0.674105922103843	1
Solyc12g042250	-2.63662892970443	-1.44752977136862	0.512603241409833	0.978266997201221
Solyc12g042260	0	-1.66887626930952	1	1
Solyc12g042270	0	-1.66887626930952	1	1
Solyc12g042280	-1.12538921537397	-1.00991097961085	0.489859749853887	0.96277998376682
Solyc12g042290	0	-1.66887626930952	1	1
Solyc12g042300	-1.88488611114272	-1.09001301288593	0.275387623678209	0.61553945060294
Solyc12g042310	-0.458932017480527	-0.39173844082486	0.673371386369248	1
Solyc12g042320	-3.8522380838088	-1.16462876090316	0.105035498478676	0.282494404869036
Solyc12g042330	0	-1.66887626930952	1	1
Solyc12g042340	-1.86882232857652	-1.55254221346525	0.999999999999997	1
Solyc12g042350	0	-1.66887626930952	1	1
Solyc12g042360	0.530470129661393	4.93190871257961	0.00613937580972306	0.0249271721903721
Solyc12g042370	5.39904353410352	-0.492844905292368	0.000396385965704852	0.00214245843284551
Solyc12g042380	-0.320199891254935	8.50241100643716	0.147457786256057	0.37591884769594
Solyc12g042390	0	-1.66887626930952	1	1
Solyc12g042400	1.77206722328775	1.10517289518513	0.00105664973353695	0.00518500428098595
Solyc12g042410	0	-1.66887626930952	1	1
Solyc12g042420	-3.1330548472423	-1.34933569976819	0.271477915287866	0.613153927289694
Solyc12g042430	0.89375600304233	1.97680002037807	0.0184646807075538	0.064920822813731
Solyc12g042440	-0.561465517478863	5.33261702268843	0.00603820515546104	0.0245393505481212
Solyc12g042460	0.729204212107138	0.831294088197388	0.317740137782225	0.688301526090906
Solyc12g042470	0.309319643490655	1.13709053505414	0.642077286775644	1
Solyc12g042480	-1.51971846746403	3.50098709719855	1.51818663757976e-08	1.80678777804086e-07
Solyc12g042500	-0.987639626163543	0.883724077342435	0.0796916657050726	0.224649117212441
Solyc12g042510	0	-1.66887626930952	1	1
Solyc12g042520	-2.65554195608895	-1.44504960273617	0.513145251197746	0.978266997201221
Solyc12g042530	-1.73752947109284	1.06392118663553	0.000376695282346201	0.00204494248398257
Solyc12g042540	0.405400000726968	2.3816471357032	0.302724068495768	0.663512921399428
Solyc12g042550	1.89227386747486	-1.55327806426292	0.999999999999993	1
Solyc12g042560	0.0191312630669152	-1.44597531151478	1	1
Solyc12g042570	0.104281328796824	4.50520381381057	0.645598167243408	1
Solyc12g042580	-2.6555342981692	-1.44504960273617	0.51313741063467	0.978266997201221
Solyc12g042590	1.56054863818	-0.666270262353914	0.221258081434305	0.522731437102463
Solyc12g042600	6.1320474168015	5.77250643810091	2.31964356300894e-52	9.58979309673946e-50
Solyc12g042610	-0.15567353276301	-0.614199828650075	1	1
Solyc12g042620	3.19374506652442	-1.34622185452136	0.263630127079443	0.599833710467722
Solyc12g042630	0.286782930067613	-0.727985517314666	1	1
Solyc12g042640	0	-1.66887626930952	1	1
Solyc12g042650	1.18991260560141	6.27538646222651	1.54565763959513e-11	2.79417245446226e-10
Solyc12g042670	-0.719375738773314	-1.3505207727305	0.999999999999998	1
Solyc12g042680	0	-1.66887626930952	1	1
Solyc12g042690	-0.044073571925828	1.62122020597522	0.999999999999999	1
Solyc12g042700	-0.219442239077176	3.37663908598876	0.410974406566988	0.841652899501786
Solyc12g042710	-2.59444132546859	-1.44973817592865	0.532459742821603	0.996590902769428
Solyc12g042720	-0.150303263572119	4.27184987296812	0.484540902569399	0.954487034064752
Solyc12g042730	6.62694573237121	4.59933872654692	1.63562538019167e-57	9.96497589086249e-55
Solyc12g042740	0.134169281980871	5.56889541285898	0.465170632075919	0.926047955749854
Solyc12g042750	0	-1.66887626930952	1	1
Solyc12g042760	-0.736361788482122	-1.34703829694437	1	1
Solyc12g042770	0.309517229079492	5.59893492245144	0.330862599250021	0.709651954857266
Solyc12g042780	0	-1.66887626930952	1	1
Solyc12g042790	0	-1.66887626930952	1	1
Solyc12g042800	-0.27487453843306	1.42015144789916	0.602482931202885	1
Solyc12g042810	0	-1.66887626930952	1	1
Solyc12g042820	1.97372969262572	2.20271392457594	1.54261069614261e-06	1.33126843054037e-05
Solyc12g042830	-0.749649279096769	4.4115656505069	0.034938409385337	0.111815145399004
Solyc12g042840	-2.64080692930433	0.180320114398072	0.00121085111348132	0.00586215343898868
Solyc12g042850	0	-1.66887626930952	1	1
Solyc12g042860	0	-1.66887626930952	1	1
Solyc12g042870	0	-1.66887626930952	1	1
Solyc12g042880	-1.6857672704931	0.0246074390005221	0.0244289320217246	0.0824598079835132
Solyc12g042890	1.34222252474507	-1.2512588601626	0.647675351493141	1
Solyc12g042900	0.235382963973293	6.64295473402811	0.173374621271863	0.427278670304208
Solyc12g042910	-1.70724185251569	2.53839615417767	4.98794650109721e-06	3.92247323694753e-05
Solyc12g042920	-0.156824040045423	3.20255408354937	0.608268165149705	1
Solyc12g042930	0	-1.66887626930952	1	1
Solyc12g042940	0	-1.66887626930952	1	1
Solyc12g042950	0.26250915121588	7.20215598326018	0.221461192560412	0.523104532311618
Solyc12g042960	0.722065188540546	-0.440616758442322	0.51438834302594	0.979931098154689
Solyc12g042980	3.18289108103741	-1.34751189552391	0.27293712117947	0.614095170302165
Solyc12g042990	0.902362612613154	6.95046458651766	5.11103867994801e-07	4.79835199347269e-06
Solyc12g043000	0.584706593398285	6.90185285690637	0.000578807416277211	0.00301443388498181
Solyc12g043010	0	-1.66887626930952	1	1
Solyc12g043020	-0.180058414108357	5.56583675878642	0.405163092465748	0.83417909006095
Solyc12g043030	0.0628368921452979	-1.44715767126512	1	1
Solyc12g043040	0.0469406789061688	-1.44845417320894	1	1
Solyc12g043050	-0.339046107524187	2.32036729284705	0.366412038315538	0.772064246986451
Solyc12g043060	0.491212541062564	1.22101166759063	0.349897957604548	0.743311089113179
Solyc12g043070	0.00113688898477592	1.81155129698313	1	1
Solyc12g043080	0	-1.66887626930952	1	1
Solyc12g043090	-0.388050829251756	5.60925271126097	0.0500409521507274	0.151969579828449
Solyc12g043100	-0.58797165401253	2.46086633970259	0.0701684839512267	0.202085001009641
Solyc12g043110	-0.0468979750732845	8.93578255022408	0.793024879292558	1
Solyc12g043120	0.0704572109746297	9.40039503639748	0.714080569440806	1
Solyc12g043140	1.89227524784533	-1.55327806426292	0.999999999999994	1
Solyc12g043150	1.90317434915299	-1.55243817593902	1	1
Solyc12g043160	0.146252963556835	7.38849965619117	0.427816354517444	0.866551443214119
Solyc12g043170	-1.86613569656219	-1.5528125803482	1	1
Solyc12g044170	0	-1.66887626930952	1	1
Solyc12g044180	-2.13412394428325	-1.00962860450153	0.169903995420561	0.420246157334034
Solyc12g044190	-2.12667424051866	0.723485056355686	0.0005660299358472	0.00295231624844784
Solyc12g044200	-1.62267217316852	-1.16876189440536	0.409575582921198	0.840333250446705
Solyc12g044210	0	-1.66887626930952	1	1
Solyc12g044220	-0.556824206247954	6.52728628746288	0.00145679143557698	0.00690648412058453
Solyc12g044230	-1.23261414432938	2.0443150367752	0.0237915007771701	0.0806370727590071
Solyc12g044240	-3.54177086853588	0.156909525802742	5.3845664180782e-05	0.000349846515341357
Solyc12g044250	-1.83894429634617	-1.55503822971442	0.999999999999996	1
Solyc12g044260	-1.74920597344736	-0.799365551362693	0.146157159187796	0.373088276408757
Solyc12g044270	1.4970026419597	-0.447323055799907	0.213431218590102	0.507138277658466
Solyc12g044280	2.71107647502115	-1.44457339946711	0.532516732371604	0.996590902769428
Solyc12g044290	-1.76099537405299	4.35959943560697	9.16610719869523e-14	2.20896186460159e-12
Solyc12g044300	-1.57887319681285	4.35022223153968	2.23540452473998e-11	3.96672932706415e-10
